task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
1	46/f515bc	PROCESS_REFERENCE	-	COMPLETED	0	2021-10-23 12:59:46.785	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	8.5s	1.8s	-	83.6%	0.0%	49.6 MB	324.6 MB	37.3 MB	88.5 MB
16	8c/acd5ab	reformat_IDBA	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.748	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	2m 49s	2m 40s	-	268.5%	0.2%	240.4 MB	3.8 GB	6.1 GB	15.1 GB
14	de/02cb89	reformat_IDBA	LHS	COMPLETED	0	2021-10-23 12:59:46.780	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	2m 59s	2m 53s	-	239.6%	0.1%	245.4 MB	3.8 GB	5.7 GB	10.7 GB
20	7a/3d4c42	reformat_METAHIPMER2	LHS	COMPLETED	0	2021-10-23 12:59:46.730	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	3m 39s	3m 32s	-	213.4%	0.2%	240 MB	3.8 GB	5.7 GB	19.8 GB
15	16/0afc32	reformat_IDBA	LNN	COMPLETED	0	2021-10-23 12:59:46.735	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	3m 44s	3m 40s	-	172.7%	0.2%	250.1 MB	3.8 GB	3.9 GB	12.8 GB
3	4a/526850	PROCESS_READS	LNN	COMPLETED	0	2021-10-23 12:59:46.807	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	3m 48s	3m 38s	-	101.0%	0.0%	53.2 MB	334.7 MB	2 GB	444 B
43	16/9f3b96	METAHIPMER2	LHS	FAILED	0	2021-10-23 13:03:26.775	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	15s	4.8s	-	63.7%	0.0%	98.7 MB	51.4 GB	17.3 MB	93.3 KB
22	5e/c4e5b1	reformat_METAHIPMER2	LNN	COMPLETED	0	2021-10-23 12:59:46.771	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	4m 4s	3m 59s	-	191.4%	0.1%	219.4 MB	3.8 GB	3.9 GB	24.1 GB
45	e9/937d21	METAHIPMER2	LHS	FAILED	0	2021-10-23 13:03:41.774	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	9.9s	3.8s	-	77.0%	0.0%	217.3 MB	203.6 GB	17.3 MB	99.6 KB
21	22/c8987b	reformat_METAHIPMER2	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.800	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	4m 8s	3m 59s	-	205.1%	0.1%	236.9 MB	3.8 GB	6.1 GB	24.3 GB
46	3b/2a249f	METAHIPMER2	LNN	FAILED	0	2021-10-23 13:03:51.786	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	9.5s	3.7s	-	79.7%	0.0%	99.7 MB	51.4 GB	17.3 MB	93.9 KB
47	e7/ce2155	METAHIPMER2	LHS	FAILED	0	2021-10-23 13:03:51.789	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	24	3d	-	96 GB	9.2s	4.1s	-	69.1%	0.0%	357.4 MB	456.7 GB	17.3 MB	107.8 KB
49	53/0d9b93	METAHIPMER2	LNN	FAILED	0	2021-10-23 13:04:01.777	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	9.9s	3.2s	-	79.6%	0.0%	219.9 MB	203.7 GB	17.3 MB	101.2 KB
50	17/ce1deb	METAHIPMER2	LNN	FAILED	0	2021-10-23 13:04:11.777	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	24	3d	-	96 GB	9.9s	3.8s	-	79.1%	0.0%	365.9 MB	456.8 GB	17.3 MB	108.9 KB
4	49/adabe7	PROCESS_READS	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.797	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5m 3s	4m 57s	-	99.1%	0.0%	53.6 MB	334.7 MB	3 GB	458 B
2	97/475b56	PROCESS_READS	LHS	COMPLETED	0	2021-10-23 12:59:46.804	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5m 18s	5m 11s	-	99.4%	0.0%	53.7 MB	334.7 MB	2.8 GB	430 B
9	b0/bd2ed9	BCALM2	LNN	COMPLETED	0	2021-10-23 12:59:46.760	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	7m 4s	6m 56s	-	664.3%	2.8%	7 GB	12 GB	18.7 GB	13.6 GB
51	2e/8f8489	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-10-23 13:06:51.818	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	9.7s	1.2s	-	100.7%	0.0%	12.1 MB	126.8 MB	24 MB	13 MB
53	73/f35eb4	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:07:01.809	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	14.9s	8.8s	-	447.7%	0.5%	658 MB	1 GB	101.6 MB	138.2 KB
56	0f/8f5c11	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-23 13:07:16.829	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.7s	2.5s	-	84.7%	0.1%	72.8 MB	355 MB	13.8 MB	1.4 KB
28	db/882b0c	MINIA	LNN	COMPLETED	0	2021-10-23 12:59:46.825	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	7m 38s	7m 29s	-	541.7%	2.8%	7 GB	12.2 GB	19 GB	13.6 GB
55	41/79b490	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-23 13:07:16.826	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.8s	3.4s	-	52.3%	0.1%	81.6 MB	363 MB	97.9 MB	1 KB
58	76/fe528a	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-10-23 13:07:26.814	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.1s	-	108.5%	0.0%	11.7 MB	55.5 MB	19.7 MB	13.1 MB
57	85/7ff1d8	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-23 13:07:16.822	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	14s	-	95.7%	0.4%	567 MB	851 MB	97.9 MB	24.3 KB
54	51/ba1810	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:07:16.894	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.7s	27.4s	-	99.7%	0.3%	328.9 MB	610 MB	111.1 MB	231.2 KB
60	1b/40cb3e	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:07:31.858	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	15.1s	8.7s	-	454.0%	0.5%	670.2 MB	1.6 GB	101.7 MB	134.6 KB
64	8a/a47ab4	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-23 13:07:46.830	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.8s	3.6s	-	54.8%	0.1%	96.2 MB	376.6 MB	97.9 MB	1.4 KB
62	ec/17502b	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-23 13:07:46.838	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.7s	2.7s	-	85.2%	0.1%	71.8 MB	354 MB	13.8 MB	2.1 KB
61	c3/8e0013	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-23 13:07:46.835	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.7s	13.8s	-	95.9%	0.4%	562 MB	845.8 MB	97.9 MB	23.5 KB
63	66/bb1c6e	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:07:46.842	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.5s	26.3s	-	99.7%	0.4%	558.4 MB	908.1 MB	111.2 MB	223.9 KB
48	e8/5add2b	METAHIPMER2	ERR2935805	FAILED	0	2021-10-23 13:03:56.816	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	5m 45s	5m 39s	-	320.8%	25.5%	32 GB	109.2 GB	22.2 GB	300.3 KB
10	5f/187eef	BCALM2	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.775	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	12m 39s	12m 31s	-	449.3%	2.5%	6.3 GB	12.4 GB	33.4 GB	14.6 GB
8	a2/4747bb	BCALM2	LHS	COMPLETED	0	2021-10-23 12:59:46.743	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	12m 59s	12m 52s	-	479.5%	5.7%	7.2 GB	12.5 GB	37.8 GB	16.8 GB
66	69/584ec5	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-10-23 13:12:26.866	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	39.9s	36.2s	-	71.7%	0.1%	92.9 MB	2.6 GB	855.1 MB	697.8 KB
68	d8/5b7b51	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:13:06.870	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9.9s	4.6s	-	182.3%	0.3%	431 MB	652.3 MB	89.3 MB	84.4 KB
72	6f/2a0635	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-23 13:13:16.869	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.6s	2.2s	-	76.5%	0.0%	45 MB	314.7 MB	97.3 MB	1 KB
70	c9/c88536	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-23 13:13:16.920	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.6s	2.6s	-	92.5%	0.1%	74.2 MB	355.8 MB	13.7 MB	1.5 KB
71	db/82bbf4	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-23 13:13:16.960	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.5s	5.2s	-	85.5%	0.1%	100.3 MB	381.6 MB	97.3 MB	33.4 KB
67	bd/c57fc1	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-10-23 13:12:46.890	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	45s	40.4s	-	65.3%	0.1%	94.4 MB	2.6 GB	1002.1 MB	13.9 KB
75	a2/324820	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:13:31.886	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	10s	4.4s	-	165.8%	0.3%	433.7 MB	652.3 MB	88.6 MB	2.9 KB
73	b3/f4c6f6	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:13:16.968	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.5s	25.9s	-	97.1%	0.1%	87.5 MB	367.7 MB	98.1 MB	201.6 KB
78	75/c31bd3	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-23 13:13:42.006	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5s	2.5s	-	81.2%	0.1%	74.3 MB	356.3 MB	13.7 MB	1.4 KB
76	fa/b1b8ee	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-23 13:13:42.058	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5s	1.3s	-	98.9%	0.0%	15.1 MB	178.4 MB	96.4 MB	1.4 KB
79	c0/678bf6	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-23 13:13:42.054	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	3.2s	-	57.0%	0.1%	84.8 MB	366.2 MB	96.4 MB	1 KB
77	7a/86e980	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:13:42.002	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	17.1s	-	91.8%	0.1%	81.9 MB	363 MB	96.4 MB	151.7 KB
27	85/c2e9b9	MINIA	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.829	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	15m 18s	15m 10s	-	480.5%	2.4%	6.1 GB	12.4 GB	34.6 GB	14.6 GB
80	af/4fa82d	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-10-23 13:15:06.936	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.2s	-	113.0%	0.0%	10.5 MB	55.5 MB	25 MB	13.1 MB
82	93/88f83c	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:15:11.939	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9.9s	8.2s	-	414.7%	0.3%	654.4 MB	1.4 GB	101.7 MB	236.1 KB
84	6e/f5be3e	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-23 13:15:21.928	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.5s	-	86.5%	0.1%	76 MB	357.5 MB	13.9 MB	2.5 KB
83	c6/0272f6	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-23 13:15:21.920	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	3.8s	-	53.6%	0.1%	105 MB	385.7 MB	99.1 MB	3.8 KB
86	a1/2beb47	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-23 13:15:21.924	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	15s	-	94.6%	0.3%	389.8 MB	673.6 MB	99.1 MB	42.6 KB
85	fc/25c00c	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:15:21.983	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	39.7s	-	99.7%	0.3%	326.6 MB	607.4 MB	112.5 MB	295.9 KB
26	f0/0f7706	MINIA	LHS	COMPLETED	0	2021-10-23 12:59:46.838	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	21m 48s	21m 42s	-	685.5%	2.9%	7.2 GB	12.5 GB	39 GB	16.8 GB
87	08/5716d8	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-10-23 13:21:36.993	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	1.2s	-	118.3%	0.0%	12.3 MB	126.8 MB	19.6 MB	12.6 MB
88	ac/f484be	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:21:41.988	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	14.9s	10.9s	-	383.1%	0.3%	649.6 MB	1.2 GB	101.2 MB	370 KB
91	45/33da6d	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-23 13:21:56.997	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.5s	-	100.6%	0.1%	73.8 MB	356.1 MB	14 MB	1.4 KB
90	e4/fd9137	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-23 13:21:56.985	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	4.1s	-	56.0%	0.1%	91.5 MB	386 MB	100.7 MB	9.2 KB
92	2d/7d1d1c	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-23 13:21:56.989	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	19.9s	-	96.4%	0.4%	562.4 MB	846 MB	100.7 MB	101 KB
93	ad/128882	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:21:56.993	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	47.2s	-	96.4%	0.4%	509.9 MB	790.8 MB	113.7 MB	361.5 KB
29	5d/d03913	SKESA	LHS	COMPLETED	0	2021-10-23 12:59:46.845	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	28m 53s	28m 44s	-	463.4%	8.4%	21 GB	24.1 GB	2.8 GB	2.8 MB
94	7e/7d0500	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-23 13:28:42.045	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	922ms	-	102.8%	0.0%	16 MB	577.3 MB	6.3 MB	2.9 MB
96	0f/06bd06	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-23 13:28:47.063	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9.9s	6.6s	-	247.8%	0.3%	699.6 MB	1.1 GB	91.4 MB	5.1 KB
98	52/15a5a6	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-23 13:28:57.041	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.8s	-	100.2%	0.1%	67.5 MB	349.8 MB	13.7 MB	1.4 KB
99	40/32a535	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-23 13:28:57.031	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	5.5s	-	74.4%	0.3%	347.8 MB	632.4 MB	96.4 MB	2.1 KB
100	7f/742a59	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-23 13:28:57.037	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	3.8s	-	48.8%	0.1%	104 MB	385.7 MB	96.4 MB	1 KB
97	c6/0ab6fa	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-23 13:28:57.034	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	18.8s	-	89.8%	0.1%	100.8 MB	381 MB	99.3 MB	150.5 KB
30	70/296c93	SKESA	LNN	COMPLETED	0	2021-10-23 12:59:46.848	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	30m 8s	29m 59s	-	515.8%	8.2%	20.7 GB	25.6 GB	2 GB	8 MB
101	02/4a94b1	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-23 13:29:57.068	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	872ms	-	122.8%	0.0%	11.5 MB	55.5 MB	11.4 MB	4.4 MB
103	ed/d0b845	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-23 13:30:02.074	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9.9s	7.2s	-	299.9%	0.3%	709.9 MB	1.2 GB	92.9 MB	269.5 KB
31	88/d557ef	SKESA	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.852	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	30m 28s	30m 18s	-	376.7%	8.2%	20.7 GB	24.1 GB	3 GB	8.6 MB
104	5a/670a5d	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-23 13:30:12.100	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	2.8s	-	92.3%	0.1%	72.1 MB	354.3 MB	14 MB	5.5 KB
107	57/baaedc	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-23 13:30:12.107	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	3.5s	-	52.7%	0.1%	94.5 MB	376 MB	99.5 MB	1 KB
108	79/59c461	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-23 13:30:17.171	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5.1s	1.3s	-	87.5%	0.0%	13.3 MB	128.9 MB	12 MB	5.7 MB
105	1d/ecce29	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-23 13:30:12.104	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	12.2s	-	90.9%	0.2%	207.4 MB	490.5 MB	99.5 MB	95.7 KB
110	d7/744e73	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-23 13:30:22.128	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9.9s	7.3s	-	329.1%	0.2%	604.7 MB	1 GB	94.3 MB	533.3 KB
113	66/8951c1	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-23 13:30:32.081	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	2.8s	-	57.7%	0.1%	104.8 MB	385.7 MB	102.6 MB	1 KB
111	f6/6aca29	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-23 13:30:32.084	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.7s	-	113.2%	0.1%	69.4 MB	350.6 MB	14.2 MB	1.5 KB
106	cd/595a89	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-23 13:30:12.110	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.8s	31.8s	-	99.6%	0.1%	90.4 MB	371 MB	104.1 MB	331.3 KB
112	93/89bd68	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-23 13:30:32.078	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	19.2s	-	98.9%	0.3%	360.9 MB	642.6 MB	102.6 MB	209.8 KB
114	7d/ac5455	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-23 13:30:32.088	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 10s	1m 3s	-	99.9%	0.2%	204.2 MB	484 MB	108.8 MB	536.4 KB
17	1f/bb8b5c	MEGAHIT	LHS	COMPLETED	0	2021-10-23 12:59:46.788	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	38m 34s	38m 26s	-	559.7%	2.7%	6.9 GB	8.2 GB	70.8 GB	24.7 GB
59	13/c1c30e	READ_MAPPING	MINIA	COMPLETED	0	2021-10-23 13:07:31.861	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	30m 50s	30m 45s	-	189.8%	1.1%	2.9 GB	3.6 GB	28.8 GB	17.1 GB
115	fc/df103c	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-23 13:38:22.158	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.1s	-	98.1%	0.0%	10.2 MB	55.5 MB	16.6 MB	13.2 MB
116	2b/06006b	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-23 13:38:22.196	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	1.6s	-	95.7%	0.0%	47.1 MB	318.2 MB	24.1 MB	943 B
118	1e/2bd47c	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-23 13:38:27.163	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	14.9s	10s	-	420.4%	0.3%	765.5 MB	1.1 GB	101.8 MB	68.5 KB
122	2e/bd08c9	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-23 13:38:42.154	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	4.5s	-	65.0%	0.1%	95.8 MB	376.5 MB	97.1 MB	15.6 KB
121	36/dd671e	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-23 13:38:42.162	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.8s	2.6s	-	85.6%	0.1%	73.1 MB	355 MB	13.7 MB	1.4 KB
119	e3/71598d	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-23 13:38:42.159	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	13.1s	-	94.8%	0.4%	568.8 MB	852.6 MB	97.1 MB	11.1 KB
120	c8/8382cc	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-23 13:38:42.166	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.7s	31.1s	-	99.4%	0.3%	330 MB	611.2 MB	110.5 MB	193.8 KB
18	d2/e00847	MEGAHIT	LNN	COMPLETED	0	2021-10-23 12:59:46.813	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	40m 29s	40m 21s	-	577.0%	3.4%	8.5 GB	9.8 GB	77.6 GB	28.3 GB
123	39/c7e0e3	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-23 13:40:17.188	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	1.1s	-	96.8%	0.0%	10.4 MB	55.5 MB	17.2 MB	13.3 MB
125	43/b00a17	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-23 13:40:22.191	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	14.8s	9.8s	-	426.7%	0.3%	786.4 MB	1.3 GB	101.8 MB	39.1 KB
128	32/7d1017	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-23 13:40:37.184	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.8s	4s	-	58.2%	0.1%	100.1 MB	386 MB	96.8 MB	12 KB
126	62/40744d	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-23 13:40:37.188	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.8s	2.7s	-	98.7%	0.1%	68.6 MB	350.9 MB	13.7 MB	1.9 KB
129	17/6d5ed9	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-23 13:40:37.176	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	12.9s	-	91.5%	0.4%	574.6 MB	858.3 MB	96.8 MB	7 KB
127	f5/a5a4c4	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-23 13:40:37.179	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	28.6s	-	94.1%	0.3%	335.6 MB	616.5 MB	110.1 MB	178.4 KB
19	f4/8811c5	MEGAHIT	ERR2935805	COMPLETED	0	2021-10-23 12:59:46.792	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	45m 19s	45m 11s	-	663.4%	3.0%	7.6 GB	7.7 GB	76.2 GB	29.4 GB
130	26/de857c	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-23 13:45:07.216	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.2s	-	103.0%	0.0%	11.8 MB	122.5 MB	27.3 MB	18.1 MB
132	22/4ae9a6	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-23 13:45:12.227	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	20s	11.2s	-	450.3%	0.3%	877.2 MB	3.2 GB	106.7 MB	42.5 KB
133	7e/0303e1	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-23 13:45:32.235	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	2.5s	-	85.0%	0.1%	74.9 MB	356.6 MB	13.7 MB	2 KB
134	27/eab473	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-23 13:45:32.279	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	5.8s	-	69.7%	0.1%	110.9 MB	391.6 MB	96.8 MB	38.5 KB
136	66/7af9ea	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-23 13:45:32.282	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	13.7s	-	92.1%	0.5%	670.5 MB	954.6 MB	96.8 MB	7.2 KB
135	29/3f7664	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-23 13:45:32.286	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.8s	48s	-	100.0%	0.1%	96.6 MB	377.1 MB	115 MB	332.9 KB
52	67/7cc509	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-23 13:07:01.814	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	40m 15s	40m 10s	-	188.9%	1.2%	3 GB	3.9 GB	29 GB	17.3 GB
