,Reference,Assembler,Lx,nContigs
275,Escherichia_coli_plasmid,GATBMiniaPipeline,73,1
276,Escherichia_coli_plasmid,GATBMiniaPipeline,74,1
277,Escherichia_coli_plasmid,GATBMiniaPipeline,75,2
278,Escherichia_coli_plasmid,GATBMiniaPipeline,76,2
279,Escherichia_coli_plasmid,GATBMiniaPipeline,77,2
280,Escherichia_coli_plasmid,GATBMiniaPipeline,78,2
281,Escherichia_coli_plasmid,GATBMiniaPipeline,79,2
282,Escherichia_coli_plasmid,GATBMiniaPipeline,80,2
283,Escherichia_coli_plasmid,GATBMiniaPipeline,81,2
284,Escherichia_coli_plasmid,GATBMiniaPipeline,82,2
285,Escherichia_coli_plasmid,GATBMiniaPipeline,83,2
286,Escherichia_coli_plasmid,GATBMiniaPipeline,84,2
287,Escherichia_coli_plasmid,GATBMiniaPipeline,85,2
288,Escherichia_coli_plasmid,GATBMiniaPipeline,86,2
289,Escherichia_coli_plasmid,GATBMiniaPipeline,87,2
290,Escherichia_coli_plasmid,GATBMiniaPipeline,88,2
291,Escherichia_coli_plasmid,GATBMiniaPipeline,89,2
292,Escherichia_coli_plasmid,GATBMiniaPipeline,90,2
293,Escherichia_coli_plasmid,GATBMiniaPipeline,91,2
294,Escherichia_coli_plasmid,GATBMiniaPipeline,92,2
295,Escherichia_coli_plasmid,GATBMiniaPipeline,93,2
296,Escherichia_coli_plasmid,GATBMiniaPipeline,94,2
297,Escherichia_coli_plasmid,GATBMiniaPipeline,95,2
298,Escherichia_coli_plasmid,GATBMiniaPipeline,96,2
299,Escherichia_coli_plasmid,GATBMiniaPipeline,97,2
300,Escherichia_coli_plasmid,GATBMiniaPipeline,98,2
301,Escherichia_coli_plasmid,GATBMiniaPipeline,99,2
302,Escherichia_coli_plasmid,GATBMiniaPipeline,100,
303,Escherichia_coli,GATBMiniaPipeline,0,0
304,Escherichia_coli,GATBMiniaPipeline,1,0
305,Escherichia_coli,GATBMiniaPipeline,2,0
306,Escherichia_coli,GATBMiniaPipeline,3,1
307,Escherichia_coli,GATBMiniaPipeline,4,1
308,Escherichia_coli,GATBMiniaPipeline,5,1
309,Escherichia_coli,GATBMiniaPipeline,6,2
310,Escherichia_coli,GATBMiniaPipeline,7,2
311,Escherichia_coli,GATBMiniaPipeline,8,3
312,Escherichia_coli,GATBMiniaPipeline,9,3
313,Escherichia_coli,GATBMiniaPipeline,10,4
314,Escherichia_coli,GATBMiniaPipeline,11,4
315,Escherichia_coli,GATBMiniaPipeline,12,5
316,Escherichia_coli,GATBMiniaPipeline,13,5
317,Escherichia_coli,GATBMiniaPipeline,14,5
318,Escherichia_coli,GATBMiniaPipeline,15,6
319,Escherichia_coli,GATBMiniaPipeline,16,6
320,Escherichia_coli,GATBMiniaPipeline,17,7
321,Escherichia_coli,GATBMiniaPipeline,18,7
322,Escherichia_coli,GATBMiniaPipeline,19,8
323,Escherichia_coli,GATBMiniaPipeline,20,8
324,Escherichia_coli,GATBMiniaPipeline,21,9
325,Escherichia_coli,GATBMiniaPipeline,22,9
326,Escherichia_coli,GATBMiniaPipeline,23,10
327,Escherichia_coli,GATBMiniaPipeline,24,11
328,Escherichia_coli,GATBMiniaPipeline,25,11
329,Escherichia_coli,GATBMiniaPipeline,26,12
330,Escherichia_coli,GATBMiniaPipeline,27,12
331,Escherichia_coli,GATBMiniaPipeline,28,13
332,Escherichia_coli,GATBMiniaPipeline,29,14
333,Escherichia_coli,GATBMiniaPipeline,30,14
334,Escherichia_coli,GATBMiniaPipeline,31,15
335,Escherichia_coli,GATBMiniaPipeline,32,16
336,Escherichia_coli,GATBMiniaPipeline,33,16
337,Escherichia_coli,GATBMiniaPipeline,34,17
338,Escherichia_coli,GATBMiniaPipeline,35,18
339,Escherichia_coli,GATBMiniaPipeline,36,18
340,Escherichia_coli,GATBMiniaPipeline,37,19
341,Escherichia_coli,GATBMiniaPipeline,38,20
342,Escherichia_coli,GATBMiniaPipeline,39,20
343,Escherichia_coli,GATBMiniaPipeline,40,21
344,Escherichia_coli,GATBMiniaPipeline,41,22
345,Escherichia_coli,GATBMiniaPipeline,42,22
346,Escherichia_coli,GATBMiniaPipeline,43,23
347,Escherichia_coli,GATBMiniaPipeline,44,24
348,Escherichia_coli,GATBMiniaPipeline,45,25
349,Escherichia_coli,GATBMiniaPipeline,46,26
350,Escherichia_coli,GATBMiniaPipeline,47,26
351,Escherichia_coli,GATBMiniaPipeline,48,27
352,Escherichia_coli,GATBMiniaPipeline,49,28
353,Escherichia_coli,GATBMiniaPipeline,50,29
354,Escherichia_coli,GATBMiniaPipeline,51,30
