,Reference,Assembler,NGx,Basepairs
270,Escherichia_coli_plasmid,GATBMiniaPipeline,68,28587
271,Escherichia_coli_plasmid,GATBMiniaPipeline,69,28587
272,Escherichia_coli_plasmid,GATBMiniaPipeline,70,28587
273,Escherichia_coli_plasmid,GATBMiniaPipeline,71,28587
274,Escherichia_coli_plasmid,GATBMiniaPipeline,72,28587
275,Escherichia_coli_plasmid,GATBMiniaPipeline,73,28587
276,Escherichia_coli_plasmid,GATBMiniaPipeline,74,28587
277,Escherichia_coli_plasmid,GATBMiniaPipeline,75,27957
278,Escherichia_coli_plasmid,GATBMiniaPipeline,76,27957
279,Escherichia_coli_plasmid,GATBMiniaPipeline,77,27957
280,Escherichia_coli_plasmid,GATBMiniaPipeline,78,27957
281,Escherichia_coli_plasmid,GATBMiniaPipeline,79,27957
282,Escherichia_coli_plasmid,GATBMiniaPipeline,80,27957
283,Escherichia_coli_plasmid,GATBMiniaPipeline,81,27957
284,Escherichia_coli_plasmid,GATBMiniaPipeline,82,27957
285,Escherichia_coli_plasmid,GATBMiniaPipeline,83,27957
286,Escherichia_coli_plasmid,GATBMiniaPipeline,84,27957
287,Escherichia_coli_plasmid,GATBMiniaPipeline,85,27957
288,Escherichia_coli_plasmid,GATBMiniaPipeline,86,27957
289,Escherichia_coli_plasmid,GATBMiniaPipeline,87,27957
290,Escherichia_coli_plasmid,GATBMiniaPipeline,88,27957
291,Escherichia_coli_plasmid,GATBMiniaPipeline,89,27957
292,Escherichia_coli_plasmid,GATBMiniaPipeline,90,27957
293,Escherichia_coli_plasmid,GATBMiniaPipeline,91,27957
294,Escherichia_coli_plasmid,GATBMiniaPipeline,92,27957
295,Escherichia_coli_plasmid,GATBMiniaPipeline,93,27957
296,Escherichia_coli_plasmid,GATBMiniaPipeline,94,27957
297,Escherichia_coli_plasmid,GATBMiniaPipeline,95,27957
298,Escherichia_coli_plasmid,GATBMiniaPipeline,96,27957
299,Escherichia_coli_plasmid,GATBMiniaPipeline,97,27957
300,Escherichia_coli_plasmid,GATBMiniaPipeline,98,27957
301,Escherichia_coli_plasmid,GATBMiniaPipeline,99,27957
302,Escherichia_coli_plasmid,GATBMiniaPipeline,100,0
303,Escherichia_coli,GATBMiniaPipeline,0,131742
304,Escherichia_coli,GATBMiniaPipeline,1,131742
305,Escherichia_coli,GATBMiniaPipeline,2,131742
306,Escherichia_coli,GATBMiniaPipeline,3,120928
307,Escherichia_coli,GATBMiniaPipeline,4,120928
308,Escherichia_coli,GATBMiniaPipeline,5,120928
309,Escherichia_coli,GATBMiniaPipeline,6,106653
310,Escherichia_coli,GATBMiniaPipeline,7,106653
311,Escherichia_coli,GATBMiniaPipeline,8,106051
312,Escherichia_coli,GATBMiniaPipeline,9,106051
313,Escherichia_coli,GATBMiniaPipeline,10,104484
314,Escherichia_coli,GATBMiniaPipeline,11,104484
315,Escherichia_coli,GATBMiniaPipeline,12,102115
316,Escherichia_coli,GATBMiniaPipeline,13,102115
317,Escherichia_coli,GATBMiniaPipeline,14,102115
318,Escherichia_coli,GATBMiniaPipeline,15,98777
319,Escherichia_coli,GATBMiniaPipeline,16,98777
320,Escherichia_coli,GATBMiniaPipeline,17,97615
321,Escherichia_coli,GATBMiniaPipeline,18,97615
322,Escherichia_coli,GATBMiniaPipeline,19,95717
323,Escherichia_coli,GATBMiniaPipeline,20,95717
324,Escherichia_coli,GATBMiniaPipeline,21,85681
325,Escherichia_coli,GATBMiniaPipeline,22,85681
326,Escherichia_coli,GATBMiniaPipeline,23,82962
327,Escherichia_coli,GATBMiniaPipeline,24,81059
328,Escherichia_coli,GATBMiniaPipeline,25,81059
329,Escherichia_coli,GATBMiniaPipeline,26,80519
330,Escherichia_coli,GATBMiniaPipeline,27,80519
331,Escherichia_coli,GATBMiniaPipeline,28,78076
332,Escherichia_coli,GATBMiniaPipeline,29,76516
333,Escherichia_coli,GATBMiniaPipeline,30,76516
334,Escherichia_coli,GATBMiniaPipeline,31,73999
335,Escherichia_coli,GATBMiniaPipeline,32,73046
336,Escherichia_coli,GATBMiniaPipeline,33,73046
337,Escherichia_coli,GATBMiniaPipeline,34,71716
338,Escherichia_coli,GATBMiniaPipeline,35,70687
339,Escherichia_coli,GATBMiniaPipeline,36,70687
340,Escherichia_coli,GATBMiniaPipeline,37,70539
341,Escherichia_coli,GATBMiniaPipeline,38,66610
342,Escherichia_coli,GATBMiniaPipeline,39,66610
343,Escherichia_coli,GATBMiniaPipeline,40,63492
344,Escherichia_coli,GATBMiniaPipeline,41,63071
345,Escherichia_coli,GATBMiniaPipeline,42,63071
346,Escherichia_coli,GATBMiniaPipeline,43,62856
347,Escherichia_coli,GATBMiniaPipeline,44,62743
348,Escherichia_coli,GATBMiniaPipeline,45,62436
349,Escherichia_coli,GATBMiniaPipeline,46,60837
350,Escherichia_coli,GATBMiniaPipeline,47,60837
351,Escherichia_coli,GATBMiniaPipeline,48,59900
352,Escherichia_coli,GATBMiniaPipeline,49,59656
353,Escherichia_coli,GATBMiniaPipeline,50,59357
354,Escherichia_coli,GATBMiniaPipeline,51,57485
355,Escherichia_coli,GATBMiniaPipeline,52,57485
356,Escherichia_coli,GATBMiniaPipeline,53,56834
357,Escherichia_coli,GATBMiniaPipeline,54,56493
358,Escherichia_coli,GATBMiniaPipeline,55,52847
359,Escherichia_coli,GATBMiniaPipeline,56,49818
360,Escherichia_coli,GATBMiniaPipeline,57,48782
361,Escherichia_coli,GATBMiniaPipeline,58,46255
362,Escherichia_coli,GATBMiniaPipeline,59,44521
363,Escherichia_coli,GATBMiniaPipeline,60,42640
364,Escherichia_coli,GATBMiniaPipeline,61,42437
365,Escherichia_coli,GATBMiniaPipeline,62,42109
366,Escherichia_coli,GATBMiniaPipeline,63,41381
367,Escherichia_coli,GATBMiniaPipeline,64,40809
368,Escherichia_coli,GATBMiniaPipeline,65,39149
369,Escherichia_coli,GATBMiniaPipeline,66,37121
370,Escherichia_coli,GATBMiniaPipeline,67,35074
371,Escherichia_coli,GATBMiniaPipeline,68,34181
372,Escherichia_coli,GATBMiniaPipeline,69,34108
373,Escherichia_coli,GATBMiniaPipeline,70,33307
374,Escherichia_coli,GATBMiniaPipeline,71,32154
375,Escherichia_coli,GATBMiniaPipeline,72,31963
376,Escherichia_coli,GATBMiniaPipeline,73,31780
377,Escherichia_coli,GATBMiniaPipeline,74,30827
378,Escherichia_coli,GATBMiniaPipeline,75,27295
379,Escherichia_coli,GATBMiniaPipeline,76,26905
380,Escherichia_coli,GATBMiniaPipeline,77,25795
381,Escherichia_coli,GATBMiniaPipeline,78,22986
382,Escherichia_coli,GATBMiniaPipeline,79,20486
383,Escherichia_coli,GATBMiniaPipeline,80,19696
384,Escherichia_coli,GATBMiniaPipeline,81,18714
385,Escherichia_coli,GATBMiniaPipeline,82,17681
386,Escherichia_coli,GATBMiniaPipeline,83,17084
387,Escherichia_coli,GATBMiniaPipeline,84,16656
388,Escherichia_coli,GATBMiniaPipeline,85,15773
389,Escherichia_coli,GATBMiniaPipeline,86,14277
390,Escherichia_coli,GATBMiniaPipeline,87,14001
391,Escherichia_coli,GATBMiniaPipeline,88,13129
392,Escherichia_coli,GATBMiniaPipeline,89,12059
393,Escherichia_coli,GATBMiniaPipeline,90,11153
394,Escherichia_coli,GATBMiniaPipeline,91,9807
395,Escherichia_coli,GATBMiniaPipeline,92,9009
396,Escherichia_coli,GATBMiniaPipeline,93,8086
397,Escherichia_coli,GATBMiniaPipeline,94,6796
398,Escherichia_coli,GATBMiniaPipeline,95,3998
399,Escherichia_coli,GATBMiniaPipeline,96,2922
400,Escherichia_coli,GATBMiniaPipeline,97,1293
401,Escherichia_coli,GATBMiniaPipeline,98,0
402,Escherichia_coli,GATBMiniaPipeline,99,0
403,Escherichia_coli,GATBMiniaPipeline,100,0
404,Lactobacillus_fermentum,GATBMiniaPipeline,0,114916
405,Lactobacillus_fermentum,GATBMiniaPipeline,1,114916
406,Lactobacillus_fermentum,GATBMiniaPipeline,2,114916
407,Lactobacillus_fermentum,GATBMiniaPipeline,3,114916
408,Lactobacillus_fermentum,GATBMiniaPipeline,4,114916
409,Lactobacillus_fermentum,GATBMiniaPipeline,5,114916
410,Lactobacillus_fermentum,GATBMiniaPipeline,6,114916
411,Lactobacillus_fermentum,GATBMiniaPipeline,7,99308
412,Lactobacillus_fermentum,GATBMiniaPipeline,8,99308
413,Lactobacillus_fermentum,GATBMiniaPipeline,9,99308
414,Lactobacillus_fermentum,GATBMiniaPipeline,10,99308
415,Lactobacillus_fermentum,GATBMiniaPipeline,11,99308
416,Lactobacillus_fermentum,GATBMiniaPipeline,12,87472
417,Lactobacillus_fermentum,GATBMiniaPipeline,13,87472
418,Lactobacillus_fermentum,GATBMiniaPipeline,14,87472
