task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
206	4a/c87a9e	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:30:20.604	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.5s	32.5s	-	100.4%	0.1%	225.4 MB	505.4 MB	127.5 MB	224.7 KB
136	07/8cdc2f	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-19 19:31:55.541	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	32m 30s	17s	-	627.1%	0.4%	922.5 MB	2.6 GB	117.8 MB	314.4 KB
207	3d/a37f3b	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-19 19:32:25.558	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.9s	-	89.2%	0.1%	72 MB	354.3 MB	14 MB	8.6 KB
208	51/d8c782	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-19 19:32:25.564	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	22.5s	-	97.3%	0.2%	606.2 MB	941 MB	100 MB	61.6 KB
209	2d/492f51	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-19 19:32:25.561	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.9s	31.1s	-	99.3%	0.1%	102.5 MB	383 MB	100 MB	542.2 KB
210	fe/2d4131	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-19 19:32:25.567	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.8s	39.9s	-	96.2%	0.1%	317.7 MB	598.1 MB	129.5 MB	318 KB
32	76/6f5928	SPADES	EMS	COMPLETED	0	2021-10-19 18:29:00.096	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 4m 19s	1h 4m 10s	-	430.0%	1.8%	4.6 GB	8.4 GB	15.7 GB	53.2 GB
121	cf/5234bd	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-10-19 19:23:40.466	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	45m 50s	9m 33s	-	171.5%	1.0%	2.5 GB	3.5 GB	7.4 GB	5.1 GB
211	c8/2ac4b9	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-10-19 19:33:25.562	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	15s	975ms	-	114.3%	0.0%	10.4 MB	55.5 MB	33.2 MB	29.4 MB
212	47/934cfa	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-10-19 19:33:25.566	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	1.7s	-	89.4%	0.0%	50.7 MB	330.7 MB	37.3 MB	977 B
124	60/20afa5	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:27:15.504	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	43m 15s	7m	-	188.2%	0.9%	2.2 GB	3.2 GB	9.3 GB	3.8 GB
215	b9/627e27	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-19 19:34:30.604	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	1.1s	-	127.2%	0.0%	7.7 MB	11.2 MB	47.8 MB	985 B
151	8c/f13fc7	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-19 19:34:30.582	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	22m 50s	14.6s	-	595.1%	0.3%	774.1 MB	2.9 GB	119.2 MB	334.9 KB
127	80/29cfb2	READ_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:50.515	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	40m 25s	6m 11s	-	150.7%	0.7%	1.8 GB	2.8 GB	6.2 GB	771.5 MB
